0.0842980957031  tiles\63125_97221_18.png
0.041298828125   tiles\63125_97222_18.png
0.0416650390625  tiles\63125_97223_18.png
0.0413140869141  tiles\63125_97224_18.png
0.0408715820312  tiles\63125_97225_18.png
0.0415582275391  tiles\63125_97226_18.png
0.0373162841797  tiles\63125_97227_18.png
0.0291680908203  tiles\63125_97228_18.png
0.0208978271484  tiles\63125_97229_18.png
0.0134820556641  tiles\63125_97230_18.png
0.00829406738281 tiles\63125_97231_18.png
0.00161071777344 tiles\63125_97232_18.png
0                tiles\63125_97233_18.png
0                tiles\63125_97234_18.png
0.0567559814453  tiles\63125_97235_18.png
0                tiles\63125_97236_18.png
0                tiles\63125_97237_18.png
0                tiles\63125_97238_18.png
0                tiles\63125_97239_18.png
0.000359497070312 tiles\63125_97240_18.png
0.00498291015625 tiles\63125_97241_18.png
0.0094384765625  tiles\63125_97242_18.png
0.00957580566406 tiles\63125_97243_18.png
0.006875         tiles\63125_97244_18.png
0.006875         tiles\63125_97245_18.png
0.006875         tiles\63125_97246_18.png
0.0102471923828  tiles\63125_97247_18.png
0.0116967773437  tiles\63125_97248_18.png
0.0161218261719  tiles\63125_97249_18.png
0.0552301025391  tiles\63125_97250_18.png
0.01078125       tiles\63125_97251_18.png
0.00965209960937 tiles\63125_97252_18.png
0.00716491699219 tiles\63125_97253_18.png
0.000802001953125 tiles\63125_97254_18.png
0                tiles\63125_97255_18.png
0                tiles\63125_97256_18.png
0                tiles\63125_97257_18.png
0                tiles\63125_97258_18.png
0                tiles\63125_97259_18.png
0                tiles\63125_97260_18.png
0                tiles\63125_97261_18.png
0                tiles\63125_97262_18.png
0                tiles\63125_97263_18.png
0.0191430664062  tiles\63125_97264_18.png
0                tiles\63125_97265_18.png
0                tiles\63125_97266_18.png
0                tiles\63125_97267_18.png
0                tiles\63125_97268_18.png
0                tiles\63125_97269_18.png
0                tiles\63125_97270_18.png
0                tiles\63125_97271_18.png
0                tiles\63125_97272_18.png
0                tiles\63125_97273_18.png
0                tiles\63125_97274_18.png
0                tiles\63125_97275_18.png
0                tiles\63125_97276_18.png
0                tiles\63125_97277_18.png
0.0101251220703  tiles\63125_97278_18.png
0                tiles\63125_97279_18.png
0                tiles\63125_97280_18.png
0                tiles\63125_97281_18.png
0                tiles\63125_97282_18.png
0.0018701171875  tiles\63126_97221_18.png
0                tiles\63126_97222_18.png
0                tiles\63126_97223_18.png
0                tiles\63126_97224_18.png
0                tiles\63126_97225_18.png
0                tiles\63126_97226_18.png
0                tiles\63126_97227_18.png
0                tiles\63126_97228_18.png
0                tiles\63126_97229_18.png
0.0156640625     tiles\63126_97230_18.png
0                tiles\63126_97231_18.png
0                tiles\63126_97232_18.png
0.00475402832031 tiles\63126_97233_18.png
0.00971313476562 tiles\63126_97234_18.png
0.0804528808594  tiles\63126_97235_18.png
0.0169000244141  tiles\63126_97236_18.png
0.0105523681641  tiles\63126_97237_18.png
0.0100335693359  tiles\63126_97238_18.png
0.0555810546875  tiles\63126_97239_18.png
0.00022216796875 tiles\63126_97240_18.png
0                tiles\63126_97241_18.png
0                tiles\63126_97242_18.png
0                tiles\63126_97243_18.png
0                tiles\63126_97244_18.png
0                tiles\63126_97245_18.png
0.0460290527344  tiles\63126_97246_18.png
0.00879760742187 tiles\63126_97247_18.png
0                tiles\63126_97248_18.png
0                tiles\63126_97249_18.png
0.0333642578125  tiles\63126_97250_18.png
0                tiles\63126_97251_18.png
0.0182275390625  tiles\63126_97252_18.png
0                tiles\63126_97253_18.png
0.000878295898437 tiles\63126_97254_18.png
0.00296875       tiles\63126_97255_18.png
0.00595947265625 tiles\63126_97256_18.png
0.006875         tiles\63126_97257_18.png
0.01078125       tiles\63126_97258_18.png
0.0116510009766  tiles\63126_97259_18.png
0.0146875        tiles\63126_97260_18.png
0.0179376220703  tiles\63126_97261_18.png
0.0206079101562  tiles\63126_97262_18.png
0.0238732910156  tiles\63126_97263_18.png
0.0677728271484  tiles\63126_97264_18.png
0.0386895751953  tiles\63126_97265_18.png
0.0429772949219  tiles\63126_97266_18.png
0.0768518066406  tiles\63126_97267_18.png
0.0414208984375  tiles\63126_97268_18.png
0.0416497802734  tiles\63126_97269_18.png
0.0424432373047  tiles\63126_97270_18.png
0.0409478759766  tiles\63126_97271_18.png
0.0412072753906  tiles\63126_97272_18.png
0.04154296875    tiles\63126_97273_18.png
0.0412377929687  tiles\63126_97274_18.png
0.128640136719   tiles\63126_97275_18.png
0.0475091552734  tiles\63126_97276_18.png
0.0441369628906  tiles\63126_97277_18.png
0.0814752197266  tiles\63126_97278_18.png
0.0409173583984  tiles\63126_97279_18.png
0.076455078125   tiles\63126_97280_18.png
0.0459832763672  tiles\63126_97281_18.png
0.0413903808594  tiles\63126_97282_18.png
0.00704284667969 tiles\63127_97221_18.png
0                tiles\63127_97222_18.png
0                tiles\63127_97223_18.png
0                tiles\63127_97224_18.png
0                tiles\63127_97225_18.png
0                tiles\63127_97226_18.png
0                tiles\63127_97227_18.png
0                tiles\63127_97228_18.png
0                tiles\63127_97229_18.png
0                tiles\63127_97230_18.png
0                tiles\63127_97231_18.png
0                tiles\63127_97232_18.png
0                tiles\63127_97233_18.png
0                tiles\63127_97234_18.png
0.0288781738281  tiles\63127_97235_18.png
0                tiles\63127_97236_18.png
0                tiles\63127_97237_18.png
0                tiles\63127_97238_18.png
0                tiles\63127_97239_18.png
0                tiles\63127_97240_18.png
0                tiles\63127_97241_18.png
0                tiles\63127_97242_18.png
0                tiles\63127_97243_18.png
0                tiles\63127_97244_18.png
0                tiles\63127_97245_18.png
0                tiles\63127_97246_18.png
0                tiles\63127_97247_18.png
0                tiles\63127_97248_18.png
0                tiles\63127_97249_18.png
0.0078515625     tiles\63127_97250_18.png
0                tiles\63127_97251_18.png
0                tiles\63127_97252_18.png
0                tiles\63127_97253_18.png
0                tiles\63127_97254_18.png
0                tiles\63127_97255_18.png
0                tiles\63127_97256_18.png
0                tiles\63127_97257_18.png
0                tiles\63127_97258_18.png
0                tiles\63127_97259_18.png
0                tiles\63127_97260_18.png
0                tiles\63127_97261_18.png
0                tiles\63127_97262_18.png
0                tiles\63127_97263_18.png
0.00400634765625 tiles\63127_97264_18.png
0                tiles\63127_97265_18.png
0                tiles\63127_97266_18.png
0                tiles\63127_97267_18.png
0                tiles\63127_97268_18.png
0                tiles\63127_97269_18.png
0                tiles\63127_97270_18.png
0                tiles\63127_97271_18.png
0                tiles\63127_97272_18.png
0                tiles\63127_97273_18.png
0                tiles\63127_97274_18.png
0                tiles\63127_97275_18.png
0                tiles\63127_97276_18.png
0                tiles\63127_97277_18.png
0.00380798339844 tiles\63127_97278_18.png
0                tiles\63127_97279_18.png
0                tiles\63127_97280_18.png
0                tiles\63127_97281_18.png
0                tiles\63127_97282_18.png
0.00646301269531 tiles\63128_97221_18.png
0                tiles\63128_97222_18.png
0                tiles\63128_97223_18.png
0                tiles\63128_97224_18.png
0                tiles\63128_97225_18.png
0                tiles\63128_97226_18.png
0                tiles\63128_97227_18.png
0                tiles\63128_97228_18.png
0                tiles\63128_97229_18.png
0                tiles\63128_97230_18.png
0                tiles\63128_97231_18.png
0                tiles\63128_97232_18.png
0                tiles\63128_97233_18.png
0                tiles\63128_97234_18.png
0.029091796875   tiles\63128_97235_18.png
0                tiles\63128_97236_18.png
0                tiles\63128_97237_18.png
0                tiles\63128_97238_18.png
0                tiles\63128_97239_18.png
0                tiles\63128_97240_18.png
0                tiles\63128_97241_18.png
0                tiles\63128_97242_18.png
0                tiles\63128_97243_18.png
0                tiles\63128_97244_18.png
